=== Environment ===
hpcc-gpu-5-3
0, Quadro RTX 6000, 23040 MiB
1, Quadro RTX 6000, 23040 MiB
2, Quadro RTX 6000, 23040 MiB
3, Quadro RTX 6000, 23040 MiB
=== GPU state: start ===
index, name, temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], utilization.gpu [%], memory.used [MiB]
0, Quadro RTX 6000, 27, 300 MHz, 405 MHz, 16.69 W, 0 %, 0 MiB
1, Quadro RTX 6000, 32, 300 MHz, 405 MHz, 16.39 W, 0 %, 0 MiB
2, Quadro RTX 6000, 28, 300 MHz, 405 MHz, 16.76 W, 0 %, 0 MiB
3, Quadro RTX 6000, 27, 300 MHz, 405 MHz, 4.08 W, 0 %, 0 MiB
min_bytes=4KB
max_bytes=32MB
iters=50
warmup=10
rank_list=2 4
backends=device nccl
=== Build alpha_beta_bench with NCCL support ===
mkdir -p build_mpi_nccl_alpha_beta_89261
nvcc -arch=sm_75 -std=c++17 -O2 -Iinclude --default-stream per-thread -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/math_libs/12.3/targets/x86_64-linux/include   -DUSE_MPI -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi/opal/mca/hwloc/hwloc201/hwloc/include -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi/opal/mca/event/libevent2022/libevent -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/include/openmpi/opal/mca/event/libevent2022/libevent/include -Xcompiler -pthread -Xcompiler -fopenmp -DUSE_NCCL -I/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/nccl/include -c tests/benchmark_allreduce_alpha_beta.cu -o build_mpi_nccl_alpha_beta_89261/benchmark_allreduce_alpha_beta.o
mpicxx -o build_mpi_nccl_alpha_beta_89261/benchmark_allreduce_alpha_beta build_mpi_nccl_alpha_beta_89261/benchmark_allreduce_alpha_beta.o -pthread -L/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/lib -Wl,-rpath -Wl,/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/hpcx/hpcx-2.17.1/ompi/lib -Wl,--enable-new-dtags -lmpi -L/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/REDIST/cuda/12.3/targets/x86_64-linux/lib -lcudart \
    -L/home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/nccl/lib -Xlinker -rpath -Xlinker /home/cme213/software/nvidia-hpc-sdk/2024_24.1/Linux_x86_64/24.1/comm_libs/12.3/nccl/lib -lnccl  -fopenmp
=== nccl_allreduce_baseline ranks=2 backend=device min_bytes=4KB max_bytes=32MB iters=50 warmup=10 ===
allreduce_alpha_beta,backend,ranks,bytes,count,iteration,time_ms
allreduce_alpha_beta,nccl,2,16777216,4194304,43,1.664896
allreduce_alpha_beta,nccl,2,16777216,4194304,44,1.668974
allreduce_alpha_beta,nccl,2,16777216,4194304,45,1.665218
allreduce_alpha_beta,nccl,2,16777216,4194304,46,1.680116
allreduce_alpha_beta,nccl,2,16777216,4194304,47,1.670317
allreduce_alpha_beta,nccl,2,16777216,4194304,48,1.667852
allreduce_alpha_beta,nccl,2,16777216,4194304,49,1.664616
allreduce_alpha_beta,nccl,2,16777216,4194304,50,1.646732
allreduce_alpha_beta_valid,nccl,2,16777216,yes
allreduce_alpha_beta,nccl,2,33554432,8388608,1,3.265802
allreduce_alpha_beta,nccl,2,33554432,8388608,2,3.281221
allreduce_alpha_beta,nccl,2,33554432,8388608,3,3.307390
allreduce_alpha_beta,nccl,2,33554432,8388608,4,3.299135
allreduce_alpha_beta,nccl,2,33554432,8388608,5,3.308432
allreduce_alpha_beta,nccl,2,33554432,8388608,6,3.286561
allreduce_alpha_beta,nccl,2,33554432,8388608,7,3.284077
allreduce_alpha_beta,nccl,2,33554432,8388608,8,3.293864
allreduce_alpha_beta,nccl,2,33554432,8388608,9,3.302181
allreduce_alpha_beta,nccl,2,33554432,8388608,10,3.261754
allreduce_alpha_beta,nccl,2,33554432,8388608,11,3.315496
allreduce_alpha_beta,nccl,2,33554432,8388608,12,3.281191
allreduce_alpha_beta,nccl,2,33554432,8388608,13,3.317280
allreduce_alpha_beta,nccl,2,33554432,8388608,14,3.311489
allreduce_alpha_beta,nccl,2,33554432,8388608,15,3.274128
allreduce_alpha_beta,nccl,2,33554432,8388608,16,3.305127
allreduce_alpha_beta,nccl,2,33554432,8388608,17,3.304865
allreduce_alpha_beta,nccl,2,33554432,8388608,18,3.303053
allreduce_alpha_beta,nccl,2,33554432,8388608,19,3.307992
allreduce_alpha_beta,nccl,2,33554432,8388608,20,3.292041
allreduce_alpha_beta,nccl,2,33554432,8388608,21,3.278957
allreduce_alpha_beta,nccl,2,33554432,8388608,22,3.309594
allreduce_alpha_beta,nccl,2,33554432,8388608,23,3.311699
allreduce_alpha_beta,nccl,2,33554432,8388608,24,3.288585
allreduce_alpha_beta,nccl,2,33554432,8388608,25,3.297000
allreduce_alpha_beta,nccl,2,33554432,8388608,26,3.300207
allreduce_alpha_beta,nccl,2,33554432,8388608,27,3.309044
allreduce_alpha_beta,nccl,2,33554432,8388608,28,3.272805
allreduce_alpha_beta,nccl,2,33554432,8388608,29,3.307511
allreduce_alpha_beta,nccl,2,33554432,8388608,30,3.284557
allreduce_alpha_beta,nccl,2,33554432,8388608,31,3.279338
allreduce_alpha_beta,nccl,2,33554432,8388608,32,3.313001
allreduce_alpha_beta,nccl,2,33554432,8388608,33,3.312160
allreduce_alpha_beta,nccl,2,33554432,8388608,34,3.301830
allreduce_alpha_beta,nccl,2,33554432,8388608,35,3.279037
allreduce_alpha_beta,nccl,2,33554432,8388608,36,3.309505
allreduce_alpha_beta,nccl,2,33554432,8388608,37,3.297682
allreduce_alpha_beta,nccl,2,33554432,8388608,38,3.307330
allreduce_alpha_beta,nccl,2,33554432,8388608,39,3.299646
allreduce_alpha_beta,nccl,2,33554432,8388608,40,3.325535
allreduce_alpha_beta,nccl,2,33554432,8388608,41,3.296670
allreduce_alpha_beta,nccl,2,33554432,8388608,42,3.298754
allreduce_alpha_beta,nccl,2,33554432,8388608,43,3.305968
allreduce_alpha_beta,nccl,2,33554432,8388608,44,3.263858
allreduce_alpha_beta,nccl,2,33554432,8388608,45,3.306368
allreduce_alpha_beta,nccl,2,33554432,8388608,46,3.290619
allreduce_alpha_beta,nccl,2,33554432,8388608,47,3.294436
allreduce_alpha_beta,nccl,2,33554432,8388608,48,3.288264
allreduce_alpha_beta,nccl,2,33554432,8388608,49,3.306769
allreduce_alpha_beta,nccl,2,33554432,8388608,50,3.296109
allreduce_alpha_beta_valid,nccl,2,33554432,yes
=== nccl_allreduce_baseline ranks=4 backend=device min_bytes=4KB max_bytes=32MB iters=50 warmup=10 ===
allreduce_alpha_beta,backend,ranks,bytes,count,iteration,time_ms
allreduce_alpha_beta,device,4,4096,1024,1,0.045947
allreduce_alpha_beta,device,4,4096,1024,2,0.047610
allreduce_alpha_beta,device,4,4096,1024,3,0.043974
allreduce_alpha_beta,device,4,4096,1024,4,0.043662
allreduce_alpha_beta,device,4,4096,1024,5,0.047069
allreduce_alpha_beta,device,4,4096,1024,6,0.043472
allreduce_alpha_beta,device,4,4096,1024,7,0.043403
allreduce_alpha_beta,device,4,4096,1024,8,0.046027
allreduce_alpha_beta,device,4,4096,1024,9,0.045186
allreduce_alpha_beta,device,4,4096,1024,10,0.042882
allreduce_alpha_beta,device,4,4096,1024,11,0.043212
allreduce_alpha_beta,device,4,4096,1024,12,0.047350
allreduce_alpha_beta,device,4,4096,1024,13,0.042741
allreduce_alpha_beta,device,4,4096,1024,14,0.043011
allreduce_alpha_beta,device,4,4096,1024,15,0.052650
allreduce_alpha_beta,device,4,4096,1024,16,0.045056
allreduce_alpha_beta,device,4,4096,1024,17,0.043823
allreduce_alpha_beta,device,4,4096,1024,18,0.042842
allreduce_alpha_beta,device,4,4096,1024,19,0.043012
allreduce_alpha_beta,device,4,4096,1024,20,0.045165
allreduce_alpha_beta,device,4,4096,1024,21,0.042290
allreduce_alpha_beta,device,4,4096,1024,22,0.045135
allreduce_alpha_beta,device,4,4096,1024,23,0.045196
allreduce_alpha_beta,device,4,4096,1024,24,0.043322
allreduce_alpha_beta,device,4,4096,1024,25,0.044444
allreduce_alpha_beta,device,4,4096,1024,26,0.043402
allreduce_alpha_beta,device,4,4096,1024,27,0.046428
allreduce_alpha_beta,device,4,4096,1024,28,0.042901
allreduce_alpha_beta,device,4,4096,1024,29,0.044505
allreduce_alpha_beta,device,4,4096,1024,30,0.043172
allreduce_alpha_beta,device,4,4096,1024,31,0.044274
allreduce_alpha_beta,device,4,4096,1024,32,0.043393
allreduce_alpha_beta,device,4,4096,1024,33,0.044074
allreduce_alpha_beta,device,4,4096,1024,34,0.052139
allreduce_alpha_beta,device,4,4096,1024,35,0.052660
allreduce_alpha_beta,device,4,4096,1024,36,0.044154
allreduce_alpha_beta,device,4,4096,1024,37,0.046458
allreduce_alpha_beta,device,4,4096,1024,38,0.043974
allreduce_alpha_beta,device,4,4096,1024,39,0.043863
allreduce_alpha_beta,device,4,4096,1024,40,0.043393
allreduce_alpha_beta,device,4,4096,1024,41,0.043072
allreduce_alpha_beta,device,4,4096,1024,42,0.044274
allreduce_alpha_beta,device,4,4096,1024,43,0.044153
allreduce_alpha_beta,device,4,4096,1024,44,0.048772
allreduce_alpha_beta,device,4,4096,1024,45,0.045235
allreduce_alpha_beta,device,4,4096,1024,46,0.043663
allreduce_alpha_beta,device,4,4096,1024,47,0.043553
allreduce_alpha_beta,device,4,4096,1024,48,0.042751
allreduce_alpha_beta,device,4,4096,1024,49,0.043092
allreduce_alpha_beta,device,4,4096,1024,50,0.046909
allreduce_alpha_beta_valid,device,4,4096,yes
allreduce_alpha_beta,device,4,8192,2048,1,0.060726
allreduce_alpha_beta,device,4,8192,2048,2,0.063290
allreduce_alpha_beta,device,4,8192,2048,3,0.058351
allreduce_alpha_beta,device,4,8192,2048,4,0.053201
allreduce_alpha_beta,device,4,8192,2048,5,0.065083
allreduce_alpha_beta,device,4,8192,2048,6,0.059433
allreduce_alpha_beta,device,4,8192,2048,7,0.053431
allreduce_alpha_beta,device,4,8192,2048,8,0.052579
allreduce_alpha_beta,device,4,8192,2048,9,0.062990
allreduce_alpha_beta,device,4,8192,2048,10,0.066315
allreduce_alpha_beta,device,4,8192,2048,11,0.055796
allreduce_alpha_beta,device,4,8192,2048,12,0.053011
allreduce_alpha_beta,device,4,8192,2048,13,0.048472
allreduce_alpha_beta,device,4,8192,2048,14,0.051136
allreduce_alpha_beta,device,4,8192,2048,15,0.060144
allreduce_alpha_beta,device,4,8192,2048,16,0.059873
allreduce_alpha_beta,device,4,8192,2048,17,0.048112
allreduce_alpha_beta,device,4,8192,2048,18,0.054303
allreduce_alpha_beta,device,4,8192,2048,19,0.058291
allreduce_alpha_beta,device,4,8192,2048,20,0.055696
allreduce_alpha_beta,device,4,8192,2048,21,0.050746
allreduce_alpha_beta,device,4,8192,2048,22,0.054643
allreduce_alpha_beta,device,4,8192,2048,23,0.054033
allreduce_alpha_beta,device,4,8192,2048,24,0.055605
allreduce_alpha_beta,device,4,8192,2048,25,0.053401
allreduce_alpha_beta,device,4,8192,2048,26,0.052209
allreduce_alpha_beta,device,4,8192,2048,27,0.054433
allreduce_alpha_beta,device,4,8192,2048,28,0.055265
allreduce_alpha_beta,device,4,8192,2048,29,0.052008
allreduce_alpha_beta,device,4,8192,2048,30,0.056037
allreduce_alpha_beta,device,4,8192,2048,31,0.045136
allreduce_alpha_beta,device,4,8192,2048,32,0.052068
allreduce_alpha_beta,device,4,8192,2048,33,0.062759
allreduce_alpha_beta,device,4,8192,2048,34,0.050005
allreduce_alpha_beta,device,4,8192,2048,35,0.051327
allreduce_alpha_beta,device,4,8192,2048,36,0.052289
allreduce_alpha_beta,device,4,8192,2048,37,0.053060
allreduce_alpha_beta,device,4,8192,2048,38,0.048522
allreduce_alpha_beta,device,4,8192,2048,39,0.054023
allreduce_alpha_beta,device,4,8192,2048,40,0.051909
allreduce_alpha_beta,device,4,8192,2048,41,0.049283
allreduce_alpha_beta,device,4,8192,2048,42,0.056888
allreduce_alpha_beta,device,4,8192,2048,43,0.054603
allreduce_alpha_beta,device,4,8192,2048,44,0.055105
allreduce_alpha_beta,device,4,8192,2048,45,0.055495
allreduce_alpha_beta,device,4,8192,2048,46,0.054403
allreduce_alpha_beta,device,4,8192,2048,47,0.051047
allreduce_alpha_beta,device,4,8192,2048,48,0.049484
allreduce_alpha_beta,device,4,8192,2048,49,0.055034
allreduce_alpha_beta,device,4,8192,2048,50,0.055856
allreduce_alpha_beta_valid,device,4,8192,yes
allreduce_alpha_beta,device,4,16384,4096,1,0.061927
allreduce_alpha_beta,device,4,16384,4096,2,0.062749
allreduce_alpha_beta,device,4,16384,4096,3,0.062077
allreduce_alpha_beta,device,4,16384,4096,4,0.058571
allreduce_alpha_beta,device,4,16384,4096,5,0.061426
allreduce_alpha_beta,device,4,16384,4096,6,0.062288
allreduce_alpha_beta,device,4,16384,4096,7,0.056407
allreduce_alpha_beta,device,4,16384,4096,8,0.059412
allreduce_alpha_beta,device,4,16384,4096,9,0.058351
allreduce_alpha_beta,device,4,16384,4096,10,0.058271
allreduce_alpha_beta,device,4,16384,4096,11,0.061687
allreduce_alpha_beta,device,4,16384,4096,12,0.064502
allreduce_alpha_beta,device,4,16384,4096,13,0.059262
allreduce_alpha_beta,device,4,16384,4096,14,0.063561
allreduce_alpha_beta,device,4,16384,4096,15,0.061467
allreduce_alpha_beta,device,4,16384,4096,16,0.057529
allreduce_alpha_beta,device,4,16384,4096,17,0.060625
allreduce_alpha_beta,device,4,16384,4096,18,0.064212
allreduce_alpha_beta,device,4,16384,4096,19,0.053973
allreduce_alpha_beta,device,4,16384,4096,20,0.059933
allreduce_alpha_beta,device,4,16384,4096,21,0.058000
allreduce_alpha_beta,device,4,16384,4096,22,0.058661
allreduce_alpha_beta,device,4,16384,4096,23,0.060214
allreduce_alpha_beta,device,4,16384,4096,24,0.058130
allreduce_alpha_beta,device,4,16384,4096,25,0.057719
allreduce_alpha_beta,device,4,16384,4096,26,0.061988
allreduce_alpha_beta,device,4,16384,4096,27,0.066496
allreduce_alpha_beta,device,4,16384,4096,28,0.057338
allreduce_alpha_beta,device,4,16384,4096,29,0.061377
allreduce_alpha_beta,device,4,16384,4096,30,0.059764
allreduce_alpha_beta,device,4,16384,4096,31,0.056086
allreduce_alpha_beta,device,4,16384,4096,32,0.059443
allreduce_alpha_beta,device,4,16384,4096,33,0.059283
allreduce_alpha_beta,device,4,16384,4096,34,0.060415
allreduce_alpha_beta,device,4,16384,4096,35,0.059002
allreduce_alpha_beta,device,4,16384,4096,36,0.054954
allreduce_alpha_beta,device,4,16384,4096,37,0.059273
allreduce_alpha_beta,device,4,16384,4096,38,0.061186
allreduce_alpha_beta,device,4,16384,4096,39,0.060515
allreduce_alpha_beta,device,4,16384,4096,40,0.055866
allreduce_alpha_beta,device,4,16384,4096,41,0.056096
allreduce_alpha_beta,device,4,16384,4096,42,0.073790
allreduce_alpha_beta,device,4,16384,4096,43,0.056838
allreduce_alpha_beta,device,4,16384,4096,44,0.058861
allreduce_alpha_beta,device,4,16384,4096,45,0.057449
allreduce_alpha_beta,device,4,16384,4096,46,0.061868
allreduce_alpha_beta,device,4,16384,4096,47,0.055375
allreduce_alpha_beta,device,4,16384,4096,48,0.058541
allreduce_alpha_beta,device,4,16384,4096,49,0.057830
allreduce_alpha_beta,device,4,16384,4096,50,0.056797
allreduce_alpha_beta_valid,device,4,16384,yes
allreduce_alpha_beta,device,4,32768,8192,1,0.076686
allreduce_alpha_beta,device,4,32768,8192,2,0.076616
allreduce_alpha_beta,device,4,32768,8192,3,0.079100
allreduce_alpha_beta,device,4,32768,8192,4,0.082105
allreduce_alpha_beta,device,4,32768,8192,5,0.080633
allreduce_alpha_beta,device,4,32768,8192,6,0.075793
allreduce_alpha_beta,device,4,32768,8192,7,0.076425
allreduce_alpha_beta,device,4,32768,8192,8,0.079842
allreduce_alpha_beta,device,4,32768,8192,9,0.076475
allreduce_alpha_beta,device,4,32768,8192,10,0.076455
allreduce_alpha_beta,device,4,32768,8192,11,0.079471
allreduce_alpha_beta,device,4,32768,8192,12,0.075363
allreduce_alpha_beta,device,4,32768,8192,13,0.079972
allreduce_alpha_beta,device,4,32768,8192,14,0.075934
allreduce_alpha_beta,device,4,32768,8192,15,0.076055
allreduce_alpha_beta,device,4,32768,8192,16,0.076716
allreduce_alpha_beta,device,4,32768,8192,17,0.075744
allreduce_alpha_beta,device,4,32768,8192,18,0.074291
allreduce_alpha_beta,device,4,32768,8192,19,0.075523
allreduce_alpha_beta,device,4,32768,8192,20,0.077807
allreduce_alpha_beta,device,4,32768,8192,21,0.076675
allreduce_alpha_beta,device,4,32768,8192,22,0.076245
allreduce_alpha_beta,device,4,32768,8192,23,0.075012
allreduce_alpha_beta,device,4,32768,8192,24,0.081244
allreduce_alpha_beta,device,4,32768,8192,25,0.079150
allreduce_alpha_beta,device,4,32768,8192,26,0.073719
allreduce_alpha_beta,device,4,32768,8192,27,0.074141
allreduce_alpha_beta,device,4,32768,8192,28,0.079180
allreduce_alpha_beta,device,4,32768,8192,29,0.074311
allreduce_alpha_beta,device,4,32768,8192,30,0.075713
allreduce_alpha_beta,device,4,32768,8192,31,0.075734
allreduce_alpha_beta,device,4,32768,8192,32,0.073630
allreduce_alpha_beta,device,4,32768,8192,33,0.081163
allreduce_alpha_beta,device,4,32768,8192,34,0.077286
allreduce_alpha_beta,device,4,32768,8192,35,0.073991
allreduce_alpha_beta,device,4,32768,8192,36,0.075002
allreduce_alpha_beta,device,4,32768,8192,37,0.074111
allreduce_alpha_beta,device,4,32768,8192,38,0.076005
allreduce_alpha_beta,device,4,32768,8192,39,0.079501
allreduce_alpha_beta,device,4,32768,8192,40,0.077597
allreduce_alpha_beta,device,4,32768,8192,41,0.078038
allreduce_alpha_beta,device,4,32768,8192,42,0.075573
allreduce_alpha_beta,device,4,32768,8192,43,0.077006
allreduce_alpha_beta,device,4,32768,8192,44,0.077076
allreduce_alpha_beta,device,4,32768,8192,45,0.074701
allreduce_alpha_beta,device,4,32768,8192,46,0.076605
allreduce_alpha_beta,device,4,32768,8192,47,0.073620
allreduce_alpha_beta,device,4,32768,8192,48,0.075533
allreduce_alpha_beta,device,4,32768,8192,49,0.075303
allreduce_alpha_beta,device,4,32768,8192,50,0.074822
allreduce_alpha_beta_valid,device,4,32768,yes
allreduce_alpha_beta,device,4,65536,16384,1,0.124066
allreduce_alpha_beta,device,4,65536,16384,2,0.121250
allreduce_alpha_beta,device,4,65536,16384,3,0.118765
allreduce_alpha_beta,device,4,65536,16384,4,0.121350
allreduce_alpha_beta,device,4,65536,16384,5,0.119366
allreduce_alpha_beta,device,4,65536,16384,6,0.120629
allreduce_alpha_beta,device,4,65536,16384,7,0.118544
allreduce_alpha_beta,device,4,65536,16384,8,0.118635
allreduce_alpha_beta,device,4,65536,16384,9,0.126230
allreduce_alpha_beta,device,4,65536,16384,10,0.116842
allreduce_alpha_beta,device,4,65536,16384,11,0.128414
allreduce_alpha_beta,device,4,65536,16384,12,0.124386
allreduce_alpha_beta,device,4,65536,16384,13,0.120909
allreduce_alpha_beta,device,4,65536,16384,14,0.124226
allreduce_alpha_beta,device,4,65536,16384,15,0.118294
allreduce_alpha_beta,device,4,65536,16384,16,0.120258
allreduce_alpha_beta,device,4,65536,16384,17,0.118765
allreduce_alpha_beta,device,4,65536,16384,18,0.118355
allreduce_alpha_beta,device,4,65536,16384,19,0.122232
allreduce_alpha_beta,device,4,65536,16384,20,0.125288
allreduce_alpha_beta,device,4,65536,16384,21,0.115499
allreduce_alpha_beta,device,4,65536,16384,22,0.118114
allreduce_alpha_beta,device,4,65536,16384,23,0.115739
allreduce_alpha_beta,device,4,65536,16384,24,0.116431
allreduce_alpha_beta,device,4,65536,16384,25,0.116831
allreduce_alpha_beta,device,4,65536,16384,26,0.117292
allreduce_alpha_beta,device,4,65536,16384,27,0.118053
allreduce_alpha_beta,device,4,65536,16384,28,0.120408
allreduce_alpha_beta,device,4,65536,16384,29,0.116100
allreduce_alpha_beta,device,4,65536,16384,30,0.117423
allreduce_alpha_beta,device,4,65536,16384,31,0.131920
allreduce_alpha_beta,device,4,65536,16384,32,0.127692
allreduce_alpha_beta,device,4,65536,16384,33,0.121390
allreduce_alpha_beta,device,4,65536,16384,34,0.119206
allreduce_alpha_beta,device,4,65536,16384,35,0.120188
allreduce_alpha_beta,device,4,65536,16384,36,0.117753
allreduce_alpha_beta,device,4,65536,16384,37,0.118204
allreduce_alpha_beta,device,4,65536,16384,38,0.119156
allreduce_alpha_beta,device,4,65536,16384,39,0.117623
allreduce_alpha_beta,device,4,65536,16384,40,0.119266
allreduce_alpha_beta,device,4,65536,16384,41,0.118454
allreduce_alpha_beta,device,4,65536,16384,42,0.114978
allreduce_alpha_beta,device,4,65536,16384,43,0.144324
allreduce_alpha_beta,device,4,65536,16384,44,0.117954
allreduce_alpha_beta,device,4,65536,16384,45,0.124657
allreduce_alpha_beta,device,4,65536,16384,46,0.128223
allreduce_alpha_beta,device,4,65536,16384,47,0.117814
allreduce_alpha_beta,device,4,65536,16384,48,0.116711
allreduce_alpha_beta,device,4,65536,16384,49,0.117643
allreduce_alpha_beta,device,4,65536,16384,50,0.137842
allreduce_alpha_beta_valid,device,4,65536,yes
allreduce_alpha_beta,device,4,131072,32768,1,0.212012
allreduce_alpha_beta,device,4,131072,32768,2,0.205390
allreduce_alpha_beta,device,4,131072,32768,3,0.207113
allreduce_alpha_beta,device,4,131072,32768,4,0.202824
allreduce_alpha_beta,device,4,131072,32768,5,0.203886
allreduce_alpha_beta,device,4,131072,32768,6,0.213195
allreduce_alpha_beta,device,4,131072,32768,7,0.202484
allreduce_alpha_beta,device,4,131072,32768,8,0.205950
allreduce_alpha_beta,device,4,131072,32768,9,0.204218
allreduce_alpha_beta,device,4,131072,32768,10,0.201232
allreduce_alpha_beta,device,4,131072,32768,11,0.211221
allreduce_alpha_beta,device,4,131072,32768,12,0.207223
allreduce_alpha_beta,device,4,131072,32768,13,0.208345
allreduce_alpha_beta,device,4,131072,32768,14,0.203035
allreduce_alpha_beta,device,4,131072,32768,15,0.208706
allreduce_alpha_beta,device,4,131072,32768,16,0.204437
allreduce_alpha_beta,device,4,131072,32768,17,0.211000
allreduce_alpha_beta,device,4,131072,32768,18,0.204778
allreduce_alpha_beta,device,4,131072,32768,19,0.205008
allreduce_alpha_beta,device,4,131072,32768,20,0.205860
allreduce_alpha_beta,device,4,131072,32768,21,0.204297
allreduce_alpha_beta,device,4,131072,32768,22,0.209377
allreduce_alpha_beta,device,4,131072,32768,23,0.202264
allreduce_alpha_beta,device,4,131072,32768,24,0.205570
allreduce_alpha_beta,device,4,131072,32768,25,0.207413
allreduce_alpha_beta,device,4,131072,32768,26,0.212854
allreduce_alpha_beta,device,4,131072,32768,27,0.209317
allreduce_alpha_beta,device,4,131072,32768,28,0.204798
allreduce_alpha_beta,device,4,131072,32768,29,0.209969
allreduce_alpha_beta,device,4,131072,32768,30,0.203316
allreduce_alpha_beta,device,4,131072,32768,31,0.209768
allreduce_alpha_beta,device,4,131072,32768,32,0.208745
allreduce_alpha_beta,device,4,131072,32768,33,0.203355
allreduce_alpha_beta,device,4,131072,32768,34,0.211301
allreduce_alpha_beta,device,4,131072,32768,35,0.206271
allreduce_alpha_beta,device,4,131072,32768,36,0.203957
allreduce_alpha_beta,device,4,131072,32768,37,0.203976
allreduce_alpha_beta,device,4,131072,32768,38,0.201562
allreduce_alpha_beta,device,4,131072,32768,39,0.208585
allreduce_alpha_beta,device,4,131072,32768,40,0.207153
allreduce_alpha_beta,device,4,131072,32768,41,0.202695
allreduce_alpha_beta,device,4,131072,32768,42,0.204828
allreduce_alpha_beta,device,4,131072,32768,43,0.205419
allreduce_alpha_beta,device,4,131072,32768,44,0.205199
allreduce_alpha_beta,device,4,131072,32768,45,0.212433
allreduce_alpha_beta,device,4,131072,32768,46,0.201933
allreduce_alpha_beta,device,4,131072,32768,47,0.202484
allreduce_alpha_beta,device,4,131072,32768,48,0.204047
allreduce_alpha_beta,device,4,131072,32768,49,0.209437
allreduce_alpha_beta,device,4,131072,32768,50,0.204778
allreduce_alpha_beta_valid,device,4,131072,yes
allreduce_alpha_beta,device,4,262144,65536,1,0.380852
allreduce_alpha_beta,device,4,262144,65536,2,0.383637
allreduce_alpha_beta,device,4,262144,65536,3,0.375031
allreduce_alpha_beta,device,4,262144,65536,4,0.380582
allreduce_alpha_beta,device,4,262144,65536,5,0.377426
allreduce_alpha_beta,device,4,262144,65536,6,0.377425
allreduce_alpha_beta,device,4,262144,65536,7,0.381884
allreduce_alpha_beta,device,4,262144,65536,8,0.377235
allreduce_alpha_beta,device,4,262144,65536,9,0.395159
allreduce_alpha_beta,device,4,262144,65536,10,0.380091
allreduce_alpha_beta,device,4,262144,65536,11,0.510178
allreduce_alpha_beta,device,4,262144,65536,12,0.306862
allreduce_alpha_beta,device,4,262144,65536,13,0.302784
allreduce_alpha_beta,device,4,262144,65536,14,0.304878
allreduce_alpha_beta,device,4,262144,65536,15,0.306031
allreduce_alpha_beta,device,4,262144,65536,16,0.301632
allreduce_alpha_beta,device,4,262144,65536,17,0.305188
allreduce_alpha_beta,device,4,262144,65536,18,0.303606
allreduce_alpha_beta,device,4,262144,65536,19,0.308384
allreduce_alpha_beta,device,4,262144,65536,20,0.303335
allreduce_alpha_beta,device,4,262144,65536,21,0.300430
allreduce_alpha_beta,device,4,262144,65536,22,0.304197
allreduce_alpha_beta,device,4,262144,65536,23,0.301782
allreduce_alpha_beta,device,4,262144,65536,24,0.302213
allreduce_alpha_beta,device,4,262144,65536,25,0.305500
allreduce_alpha_beta,device,4,262144,65536,26,0.301151
allreduce_alpha_beta,device,4,262144,65536,27,0.298997
allreduce_alpha_beta,device,4,262144,65536,28,0.308194
allreduce_alpha_beta,device,4,262144,65536,29,0.299809
allreduce_alpha_beta,device,4,262144,65536,30,0.311200
allreduce_alpha_beta,device,4,262144,65536,31,0.307423
allreduce_alpha_beta,device,4,262144,65536,32,0.312953
allreduce_alpha_beta,device,4,262144,65536,33,0.303936
allreduce_alpha_beta,device,4,262144,65536,34,0.305610
allreduce_alpha_beta,device,4,262144,65536,35,0.301121
allreduce_alpha_beta,device,4,262144,65536,36,0.304648
allreduce_alpha_beta,device,4,262144,65536,37,0.302173
allreduce_alpha_beta,device,4,262144,65536,38,0.303706
allreduce_alpha_beta,device,4,262144,65536,39,0.299839
allreduce_alpha_beta,device,4,262144,65536,40,0.305038
allreduce_alpha_beta,device,4,262144,65536,41,0.305118
allreduce_alpha_beta,device,4,262144,65536,42,0.301632
allreduce_alpha_beta,device,4,262144,65536,43,0.299608
allreduce_alpha_beta,device,4,262144,65536,44,0.304717
allreduce_alpha_beta,device,4,262144,65536,45,0.298416
